block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
511,162,0,0,0,0.009174311926605505,True
510,162,0,0,0,0.009174311926605505,True
509,162,0,0,0,0.009174311926605505,True
500,236,0,0,0,0.012232415902140673,True
499,237,0,0,0,0.0061162079510703364,True
498,237,0,0,0,0.0061162079510703364,True
490,238,0,0,0,0.009174311926605505,True
479,92,0,0,0,0.0061162079510703364,True
476,76,0,0,0,0.0061162079510703364,True
467,92,0,0,0,0.0061162079510703364,True
458,141,0,0,0,0.0061162079510703364,True
457,141,0,0,0,0.0061162079510703364,True
435,239,0,0,0,0.012232415902140673,True
416,114,0,0,0,0.021406727828746176,True
415,114,0,0,0,0.024464831804281346,True
402,192,0,0,0,0.012232415902140673,True
395,240,0,0,0,0.0061162079510703364,True
368,130,0,0,0,0.009174311926605505,True
367,130,0,0,0,0.009174311926605505,True
366,130,0,0,0,0.009174311926605505,True
357,102,0,0,0,0.01529051987767584,True
342,114,0,0,0,0.039755351681957186,True
337,179,0,0,0,0.009174311926605505,True
335,241,0,0,0,0.04281345565749235,True
323,184,0,0,0,0.021406727828746176,True
321,242,0,0,0,0.07033639143730887,True
318,129,0,0,0,0.0672782874617737,True
295,125,0,0,0,0.9969418960244648,True
287,243,0,0,0,0.9969418960244648,True
282,244,0,0,0,0.04892966360856269,True
279,243,0,0,0,1,True
278,243,0,0,0,1,True
277,243,0,0,0,0.9969418960244648,True
276,243,0,0,0,0.9969418960244648,True
275,243,0,0,0,1,True
274,243,0,0,0,1,True
273,243,0,0,0,1,True
272,243,0,0,0,1,True
271,243,0,0,0,1,True
270,243,0,0,0,1,True
269,243,0,0,0,1,True
268,243,0,0,0,1,True
267,243,0,0,0,1,True
266,243,0,0,0,1,True
265,243,0,0,0,1,True
264,243,0,0,0,1,True
263,243,0,0,0,1,True
262,243,0,0,0,1,True
261,243,0,0,0,1,True
260,243,0,0,0,1.003058103975535,True
259,243,0,0,0,1.0061162079510704,True
258,243,0,0,0,1,True
257,243,0,0,0,1,True
256,243,0,0,0,1,True
255,243,0,0,0,1,True
254,243,0,0,0,1,True
253,243,0,0,0,1,True
252,243,0,0,0,1,True
251,94,0,0,0,1,True
250,94,0,0,0,1,True
249,94,0,0,0,1,True
248,94,0,0,0,1,True
247,94,0,0,0,1,True
246,94,0,0,0,1,True
245,94,0,0,0,1,True
244,94,0,0,0,1,True
243,94,0,0,0,1,True
242,94,0,0,0,1,True
241,94,0,0,0,0.9969418960244648,True
240,94,0,0,0,0.9969418960244648,True
239,94,0,0,0,0.9969418960244648,True
238,94,0,0,0,0.9969418960244648,True
237,94,0,0,0,0.9969418960244648,True
236,94,0,0,0,1,True
235,94,0,0,0,1,True
234,94,0,0,0,1.0061162079510704,True
233,94,0,0,0,1,True
232,94,0,0,0,1,True
231,94,0,0,0,0.9877675840978594,True
229,245,0,0,0,1,True
228,245,0,0,0,1,True
227,245,0,0,0,1,True
226,245,0,0,0,1,True
225,245,0,0,0,1,True
224,245,0,0,0,1,True
223,245,0,0,0,1,True
222,245,0,0,0,1,True
221,245,0,0,0,1,True
220,245,0,0,0,1,True
219,245,0,0,0,1,True
218,245,0,0,0,1,True
217,245,0,0,0,1,True
216,245,0,0,0,1,True
215,245,0,0,0,1,True
214,245,0,0,0,1,True
212,245,0,0,0,1,True
211,245,0,0,0,0.9969418960244648,True
210,245,0,0,0,1,True
209,245,0,0,0,1,True
208,245,0,0,0,1,True
207,245,0,0,0,1,True
206,245,0,0,0,1,True
205,245,0,0,0,1,True
204,245,0,0,0,1,True
203,245,0,0,0,1,True
202,245,0,0,0,1,True
201,245,0,0,0,1,True
200,245,0,0,0,1,True
199,245,0,0,0,1,True
198,245,0,0,0,1.003058103975535,True
197,245,0,0,0,0.9969418960244648,True
196,245,0,0,0,0.9969418960244648,True
195,245,0,0,0,1,True
194,245,0,0,0,1,True
193,245,0,0,0,1,True
192,245,0,0,0,1,True
191,245,0,0,0,1,True
190,245,0,0,0,0.9877675840978594,True
189,245,0,0,0,0.9877675840978594,True
188,245,0,0,0,1,True
187,245,0,0,0,1,True
186,245,0,0,0,1,True
185,245,0,0,0,1.0061162079510704,True
184,245,0,0,0,1,True
183,245,0,0,0,0.9969418960244648,True
