num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
752,97,97,97,0,97,0,97,1
753,97,97,97,0,97,0,97,1
754,97,97,97,0,97,0,97,1
755,97,97,97,0,97,0,97,1
756,12,12,12,85,12,0,97,1
757,96,96,96,1,96,0,97,1
758,97,97,97,0,97,0,97,1
759,94,94,94,3,94,0,97,1
760,93,93,93,4,93,0,97,1
761,11,11,11,86,11,0,97,1
762,28,28,28,69,28,0,97,1
763,97,97,97,0,97,0,97,1
764,12,12,12,85,12,0,97,1
765,97,97,97,0,97,0,97,1
766,7,7,7,90,7,0,97,1
767,20,20,20,77,20,0,97,1
768,97,97,97,0,97,0,97,1
769,97,97,97,0,97,0,97,1
770,97,97,97,0,97,0,97,1
771,96,96,96,1,96,0,97,1
772,16,16,16,81,16,0,97,1
773,24,24,20,77,16,4,97,2
774,97,97,97,0,97,0,97,1
775,14,14,14,83,14,0,97,1
776,43,43,43,54,43,0,97,1
777,96,96,96,1,96,0,97,1
778,5,5,5,92,5,0,97,1
779,95,95,95,2,95,0,97,1
780,13,13,13,84,13,0,97,1
781,97,97,97,0,97,0,97,1
782,1,1,1,96,1,0,97,1
783,206,206,86,11,18,68,97,6
784,9,9,9,88,9,0,97,1
785,27,27,27,70,27,0,97,1
786,6,6,6,91,6,0,97,1
787,16,16,16,81,16,0,97,1
788,3,3,3,94,3,0,97,1
789,10,10,9,88,8,1,97,2
790,1,1,1,96,1,0,97,1
791,10,10,9,88,8,1,97,2
792,57,57,57,40,57,0,97,1
793,13,13,13,84,13,0,97,1
794,14,14,14,83,14,0,97,1
795,71,71,71,26,71,0,97,1
796,1,1,1,96,1,0,97,1
797,11,11,11,86,11,0,97,1
798,9,9,9,88,9,0,97,1
799,1,1,1,96,1,0,97,1
800,4,4,4,93,4,0,97,1
801,5,5,5,92,5,0,97,1
802,7,7,7,90,7,0,97,1
803,4,4,4,93,4,0,97,1
804,6,6,6,91,6,0,97,1
805,14,14,14,83,14,0,97,1
806,5,5,5,92,5,0,97,1
807,1,1,1,96,1,0,97,1
808,96,96,96,1,96,0,97,1
809,15,15,15,82,15,0,97,1
810,97,97,97,0,97,0,97,1
811,6,6,6,91,6,0,97,1
812,14,14,14,83,14,0,97,1
813,4,4,4,93,4,0,97,1
814,4,4,4,93,4,0,97,1
815,2,2,1,96,0,1,97,2
816,11,11,10,87,9,1,97,2
817,11,11,11,86,11,0,97,1
818,1,1,1,96,1,0,97,1
819,1,1,1,96,1,0,97,1
820,3,3,3,94,3,0,97,1
821,1,1,1,96,1,0,97,1
822,1,1,1,96,1,0,97,1
823,1,1,1,96,1,0,97,1
824,1,1,1,96,1,0,97,1
825,1,1,1,96,1,0,97,1
826,17,17,17,80,17,0,97,1
827,8,8,8,89,8,0,97,1
828,8,8,8,89,8,0,97,1
829,4,4,4,93,4,0,97,1
830,2,2,2,95,2,0,97,1
831,10,10,10,87,10,0,97,1
832,3,3,3,94,3,0,97,1
833,1,1,1,96,1,0,97,1
834,1,1,1,96,1,0,97,1
835,1,1,1,96,1,0,97,1
836,5,5,5,92,5,0,97,1
837,1,1,1,96,1,0,97,1
838,97,97,97,0,97,0,97,1
839,26,26,26,71,26,0,97,1
840,4,4,4,93,4,0,97,1
841,1,1,1,96,1,0,97,1
842,97,97,97,0,97,0,97,1
843,19,19,18,79,17,1,97,2
844,1,1,1,96,1,0,97,1
845,1,1,1,96,1,0,97,1
846,1,1,1,96,1,0,97,1
847,1,1,1,96,1,0,97,1
848,2,2,2,95,2,0,97,1
849,1,1,1,96,1,0,97,1
850,1,1,1,96,1,0,97,1
851,3,3,2,95,1,1,97,2
852,1,1,1,96,1,0,97,1
853,4,4,4,93,4,0,97,1
854,1,1,1,96,1,0,97,1
855,4,4,4,93,4,0,97,1
856,6,6,6,91,6,0,97,1
857,2,2,2,95,2,0,97,1
858,1,1,1,96,1,0,97,1
859,1,1,1,96,1,0,97,1
860,1,1,1,96,1,0,97,1
861,1,1,1,96,1,0,97,1
862,3,3,3,94,3,0,97,1
863,1,1,1,96,1,0,97,1
864,2,2,2,95,2,0,97,1
865,2,2,2,95,2,0,97,1
866,1,1,1,96,1,0,97,1
867,1,1,1,96,1,0,97,1
868,1,1,1,96,1,0,97,1
869,1,1,1,96,1,0,97,1
870,1,1,1,96,1,0,97,1
871,82,82,82,15,82,0,97,1
872,97,97,97,0,97,0,97,1
873,1,1,1,96,1,0,97,1
874,2,2,2,95,2,0,97,1
875,1,1,1,96,1,0,97,1
876,1,1,1,96,1,0,97,1
877,1,1,1,96,1,0,97,1
878,2,2,2,95,2,0,97,1
879,1,1,1,96,1,0,97,1
880,1,1,1,96,1,0,97,1
881,1,1,1,96,1,0,97,1
882,1,1,1,96,1,0,97,1
883,40,40,40,57,40,0,97,1
884,1,1,1,96,1,0,97,1
885,2,2,2,95,2,0,97,1
886,1,1,1,96,1,0,97,1
887,4,4,4,93,4,0,97,1
888,1,1,1,96,1,0,97,1
889,1,1,1,96,1,0,97,1
890,1,1,1,96,1,0,97,1
891,1,1,1,96,1,0,97,1
892,1,1,1,96,1,0,97,1
893,1,1,1,96,1,0,97,1
894,1,1,1,96,1,0,97,1
895,1,1,1,96,1,0,97,1
896,1,1,1,96,1,0,97,1
897,1,1,1,96,1,0,97,1
898,1,1,1,96,1,0,97,1
899,7,7,7,90,7,0,97,1
900,3,3,3,94,3,0,97,1
901,1,1,1,96,1,0,97,1
902,1,1,1,96,1,0,97,1
903,1,1,1,96,1,0,97,1
904,1,1,1,96,1,0,97,1
905,14,14,14,83,14,0,97,1
906,2,2,2,95,2,0,97,1
907,2,2,2,95,2,0,97,1
908,89,89,89,8,89,0,97,1
909,1,1,1,96,1,0,97,1
910,77,77,67,30,57,10,97,2
911,1,1,1,96,1,0,97,1
912,1,1,1,96,1,0,97,1
913,1,1,1,96,1,0,97,1
914,1,1,1,96,1,0,97,1
915,2,2,2,95,2,0,97,1
916,1,1,1,96,1,0,97,1
917,1,1,1,96,1,0,97,1
918,1,1,1,96,1,0,97,1
919,1,1,1,96,1,0,97,1
920,1,1,1,96,1,0,97,1
921,1,1,1,96,1,0,97,1
922,2,2,2,95,2,0,97,1
923,1,1,1,96,1,0,97,1
924,95,95,95,2,95,0,97,1
925,95,95,95,2,95,0,97,1
926,1,1,1,96,1,0,97,1
927,1,1,1,96,1,0,97,1
928,1,1,1,96,1,0,97,1
929,1,1,1,96,1,0,97,1
930,1,1,1,96,1,0,97,1
931,2,2,2,95,2,0,97,1
932,2,2,2,95,2,0,97,1
933,1,1,1,96,1,0,97,1
934,1,1,1,96,1,0,97,1
935,1,1,1,96,1,0,97,1
936,3,3,3,94,3,0,97,1
937,1,1,1,96,1,0,97,1
938,2,2,1,96,0,1,97,2
939,2,2,2,95,2,0,97,1
940,1,1,1,96,1,0,97,1
941,1,1,1,96,1,0,97,1
942,1,1,1,96,1,0,97,1
943,91,91,91,6,91,0,97,1
944,12,12,12,85,12,0,97,1
945,17,17,17,80,17,0,97,1
946,97,97,97,0,97,0,97,1
947,96,96,96,1,96,0,97,1
948,96,96,96,1,96,0,97,1
949,97,97,97,0,97,0,97,1
950,68,68,68,29,68,0,97,1
951,97,97,97,0,97,0,97,1
952,97,97,97,0,97,0,97,1
953,97,97,97,0,97,0,97,1
954,97,97,97,0,97,0,97,1
955,97,97,97,0,97,0,97,1
956,9,9,9,88,9,0,97,1
957,84,84,61,36,43,18,97,3
958,97,97,97,0,97,0,97,1
959,97,97,97,0,97,0,97,1
960,97,97,97,0,97,0,97,1
961,95,95,95,2,95,0,97,1
962,97,97,97,0,97,0,97,1
963,7,7,7,90,7,0,97,1
964,42,42,42,55,42,0,97,1
965,19,19,19,78,19,0,97,1
966,96,96,96,1,96,0,97,1
967,54,54,54,43,54,0,97,1
968,97,97,97,0,97,0,97,1
969,97,97,97,0,97,0,97,1
970,97,97,97,0,97,0,97,1
971,97,97,97,0,97,0,97,1
972,97,97,97,0,97,0,97,1
973,94,94,94,3,94,0,97,1
974,28,28,28,69,28,0,97,1
975,97,97,97,0,97,0,97,1
976,97,97,97,0,97,0,97,1
977,9,9,9,88,9,0,97,1
978,26,26,26,71,26,0,97,1
979,3,3,3,94,3,0,97,1
980,97,97,97,0,97,0,97,1
981,97,97,97,0,97,0,97,1
982,1,1,1,96,1,0,97,1
983,55,55,55,42,55,0,97,1
984,96,96,96,1,96,0,97,1
985,93,93,91,6,90,1,97,3
986,96,96,96,1,96,0,97,1
987,1,1,1,96,1,0,97,1
988,5,5,5,92,5,0,97,1
989,5,5,5,92,5,0,97,1
990,97,97,97,0,97,0,97,1
991,8,8,8,89,8,0,97,1
992,97,97,97,0,97,0,97,1
993,35,35,35,62,35,0,97,1
994,8,8,8,89,8,0,97,1
995,20,20,20,77,20,0,97,1
996,8,8,8,89,8,0,97,1
997,1,1,1,96,1,0,97,1
998,3,3,3,94,3,0,97,1
999,7,7,7,90,7,0,97,1
1000,92,92,92,5,92,0,97,1
1001,5,5,5,92,5,0,97,1
1002,36,36,36,61,36,0,97,1
1003,1,1,1,96,1,0,97,1
1004,97,97,97,0,97,0,97,1
1005,10,10,10,87,10,0,97,1
1006,97,97,97,0,97,0,97,1
1007,7,7,7,90,7,0,97,1
1008,3,3,3,94,3,0,97,1
1009,36,36,36,61,36,0,97,1
1010,60,60,60,37,60,0,97,1
1011,16,16,16,81,16,0,97,1
1012,1,1,1,96,1,0,97,1
1013,7,7,7,90,7,0,97,1
1014,1,1,1,96,1,0,97,1
1015,1,1,1,96,1,0,97,1
1016,4,4,4,93,4,0,97,1
1017,1,1,1,96,1,0,97,1
1018,1,1,1,96,1,0,97,1
1019,16,16,10,87,4,6,97,2
1020,16,16,16,81,16,0,97,1
1021,264,264,70,27,25,45,97,10
1022,1,1,1,96,1,0,97,1
1023,7,7,7,90,7,0,97,1
1024,1,1,1,96,1,0,97,1
1025,22,22,21,76,20,1,97,2
1026,2,2,2,95,2,0,97,1
1027,5,5,5,92,5,0,97,1
1028,1,1,1,96,1,0,97,1
1029,3,3,3,94,3,0,97,1
1030,8,8,8,89,8,0,97,1
1031,210,210,92,5,29,63,97,7
1032,1,1,1,96,1,0,97,1
1033,1,1,1,96,1,0,97,1
1034,1,1,1,96,1,0,97,1
1035,1,1,1,96,1,0,97,1
1036,5,5,5,92,5,0,97,1
1037,1,1,1,96,1,0,97,1
1038,1,1,1,96,1,0,97,1
1039,1,1,1,96,1,0,97,1
1040,2,2,2,95,2,0,97,1
1041,4,4,4,93,4,0,97,1
1042,5,5,5,92,5,0,97,1
1043,7,7,7,90,7,0,97,1
1044,1,1,1,96,1,0,97,1
1045,277,277,72,25,33,39,97,15
1046,94,94,94,3,94,0,97,1
1047,2,2,2,95,2,0,97,1
1048,1,1,1,96,1,0,97,1
1049,7,7,7,90,7,0,97,1
1050,1,1,1,96,1,0,97,1
1051,3,3,3,94,3,0,97,1
1052,8,8,8,89,8,0,97,1
1053,1,1,1,96,1,0,97,1
1054,1,1,1,96,1,0,97,1
1055,1,1,1,96,1,0,97,1
1056,1,1,1,96,1,0,97,1
1057,2,2,2,95,2,0,97,1
1058,1,1,1,96,1,0,97,1
1059,1,1,1,96,1,0,97,1
1060,2,2,2,95,2,0,97,1
1061,2,2,2,95,2,0,97,1
1062,97,97,97,0,97,0,97,1
1063,2,2,2,95,2,0,97,1
1064,1,1,1,96,1,0,97,1
1065,28,28,28,69,28,0,97,1
1066,1,1,1,96,1,0,97,1
1067,2,2,2,95,2,0,97,1
1068,1,1,1,96,1,0,97,1
1069,3,3,3,94,3,0,97,1
1070,3,3,3,94,3,0,97,1
1071,1,1,1,96,1,0,97,1
1072,1,1,1,96,1,0,97,1
1073,2,2,2,95,2,0,97,1
1074,6,6,6,91,6,0,97,1
1075,3,3,3,94,3,0,97,1
1076,2,2,2,95,2,0,97,1
1077,1,1,1,96,1,0,97,1
1078,1,1,1,96,1,0,97,1
1079,97,97,97,0,97,0,97,1
1080,1,1,1,96,1,0,97,1
1081,10,10,10,87,10,0,97,1
1082,2,2,2,95,2,0,97,1
1083,1,1,1,96,1,0,97,1
1084,1,1,1,96,1,0,97,1
1085,1,1,1,96,1,0,97,1
1086,1,1,1,96,1,0,97,1
1087,1,1,1,96,1,0,97,1
1088,62,62,62,35,62,0,97,1
1089,1,1,1,96,1,0,97,1
1090,1,1,1,96,1,0,97,1
1091,2,2,2,95,2,0,97,1
1092,4,4,4,93,4,0,97,1
1093,1,1,1,96,1,0,97,1
1094,1,1,1,96,1,0,97,1
1095,2,2,2,95,2,0,97,1
1096,1,1,1,96,1,0,97,1
1097,1,1,1,96,1,0,97,1
1098,1,1,1,96,1,0,97,1
1099,1,1,1,96,1,0,97,1
1100,9,9,9,88,9,0,97,1
1101,2,2,2,95,2,0,97,1
1102,1,1,1,96,1,0,97,1
1103,2,2,2,95,2,0,97,1
1104,2,2,2,95,2,0,97,1
1105,1,1,1,96,1,0,97,1
1106,3,3,3,94,3,0,97,1
1107,1,1,1,96,1,0,97,1
1108,1,1,1,96,1,0,97,1
1109,92,92,92,5,92,0,97,1
1110,5,5,4,93,3,1,97,2
1111,1,1,1,96,1,0,97,1
1112,2,2,2,95,2,0,97,1
1113,2,2,2,95,2,0,97,1
1114,2,2,2,95,2,0,97,1
1115,1,1,1,96,1,0,97,1
1116,1,1,1,96,1,0,97,1
1117,1,1,1,96,1,0,97,1
1118,2,2,2,95,2,0,97,1
1119,1,1,1,96,1,0,97,1
1120,1,1,1,96,1,0,97,1
1121,1,1,1,96,1,0,97,1
1122,1,1,1,96,1,0,97,1
1123,2,2,2,95,2,0,97,1
1124,1,1,1,96,1,0,97,1
1125,2,2,2,95,2,0,97,1
1126,1,1,1,96,1,0,97,1
1127,1,1,1,96,1,0,97,1
1128,1,1,1,96,1,0,97,1
1129,1,1,1,96,1,0,97,1
1130,2,2,2,95,2,0,97,1
1131,1,1,1,96,1,0,97,1
1132,2,2,2,95,2,0,97,1
1133,1,1,1,96,1,0,97,1
1134,1,1,1,96,1,0,97,1
1135,1,1,1,96,1,0,97,1
1136,1,1,1,96,1,0,97,1
1137,1,1,1,96,1,0,97,1
1138,1,1,1,96,1,0,97,1
1139,27,27,27,70,27,0,97,1
1140,97,97,97,0,97,0,97,1
1141,94,94,94,3,94,0,97,1
1142,97,97,97,0,97,0,97,1
1143,43,43,43,54,43,0,97,1
1144,97,97,97,0,97,0,97,1
1145,97,97,97,0,97,0,97,1
1146,95,95,95,2,95,0,97,1
1147,93,93,93,4,93,0,97,1
1148,97,97,97,0,97,0,97,1
1149,97,97,97,0,97,0,97,1
1150,95,95,95,2,95,0,97,1
1151,95,95,95,2,95,0,97,1
1152,92,92,92,5,92,0,97,1
1153,95,95,95,2,95,0,97,1
1154,29,29,29,68,29,0,97,1
1155,33,33,33,64,33,0,97,1
1156,97,97,97,0,97,0,97,1
1157,96,96,96,1,96,0,97,1
1158,85,85,85,12,85,0,97,1
1159,58,58,58,39,58,0,97,1
1160,80,80,80,17,80,0,97,1
1161,97,97,97,0,97,0,97,1
1162,97,97,97,0,97,0,97,1
1163,1,1,1,96,1,0,97,1
1164,97,97,97,0,97,0,97,1
1165,97,97,97,0,97,0,97,1
1166,96,96,96,1,96,0,97,1
1167,95,95,95,2,95,0,97,1
1168,97,97,97,0,97,0,97,1
1169,97,97,97,0,97,0,97,1
1170,96,96,96,1,96,0,97,1
1171,6,6,6,91,6,0,97,1
1172,97,97,97,0,97,0,97,1
1173,95,95,95,2,95,0,97,1
1174,90,90,90,7,90,0,97,1
1175,97,97,97,0,97,0,97,1
1176,17,17,17,80,17,0,97,1
1177,97,97,97,0,97,0,97,1
1178,97,97,97,0,97,0,97,1
1179,97,97,97,0,97,0,97,1
1180,97,97,97,0,97,0,97,1
1181,97,97,97,0,97,0,97,1
1182,143,143,97,0,57,40,97,4
1183,35,35,30,67,26,4,97,3
1184,4,4,2,95,1,1,97,3
1185,7,7,6,91,5,1,97,2
1186,97,97,97,0,97,0,97,1
1187,55,55,55,42,55,0,97,1
1188,98,98,89,8,80,9,97,2
1189,95,95,95,2,95,0,97,1
1190,28,28,28,69,28,0,97,1
1191,75,75,75,22,75,0,97,1
1192,97,97,97,0,97,0,97,1
1193,97,97,97,0,97,0,97,1
1194,97,97,97,0,97,0,97,1
1195,97,97,97,0,97,0,97,1
1196,97,97,97,0,97,0,97,1
1197,97,97,97,0,97,0,97,1
1198,96,96,96,1,96,0,97,1
1199,97,97,97,0,97,0,97,1
1200,77,77,77,20,77,0,97,1
1201,76,76,76,21,76,0,97,1
1202,97,97,97,0,97,0,97,1
1203,93,93,93,4,93,0,97,1
1204,97,97,97,0,97,0,97,1
1205,53,53,53,44,53,0,97,1
1206,97,97,97,0,97,0,97,1
1207,1,1,1,96,1,0,97,1
1208,1,1,1,96,1,0,97,1
1209,23,23,20,77,17,3,97,2
1210,24,24,24,73,24,0,97,1
1211,17,17,17,80,17,0,97,1
1212,6,6,6,91,6,0,97,1
1213,4,4,4,93,4,0,97,1
1214,20,20,20,77,20,0,97,1
1215,7,7,7,90,7,0,97,1
1216,34,34,34,63,34,0,97,1
1217,2,2,2,95,2,0,97,1
1218,97,97,97,0,97,0,97,1
1219,1,1,1,96,1,0,97,1
1220,3,3,3,94,3,0,97,1
1221,9,9,9,88,9,0,97,1
1222,6,6,6,91,6,0,97,1
1223,2,2,2,95,2,0,97,1
1224,1,1,1,96,1,0,97,1
1225,4,4,4,93,4,0,97,1
1226,89,89,75,22,61,14,97,2
1227,4,4,4,93,4,0,97,1
1228,97,97,97,0,97,0,97,1
1229,13,13,13,84,13,0,97,1
1230,3,3,3,94,3,0,97,1
1231,3,3,3,94,3,0,97,1
1232,1,1,1,96,1,0,97,1
1233,1,1,1,96,1,0,97,1
1234,1,1,1,96,1,0,97,1
1235,8,8,8,89,8,0,97,1
1236,1,1,1,96,1,0,97,1
1237,1,1,1,96,1,0,97,1
1238,15,15,14,83,13,1,97,2
1239,1,1,1,96,1,0,97,1
1240,1,1,1,96,1,0,97,1
1241,1,1,1,96,1,0,97,1
1242,1,1,1,96,1,0,97,1
1243,3,3,3,94,3,0,97,1
1244,2,2,2,95,2,0,97,1
1245,97,97,97,0,97,0,97,1
1246,2,2,2,95,2,0,97,1
1247,2,2,2,95,2,0,97,1
1248,1,1,1,96,1,0,97,1
1249,3,3,3,94,3,0,97,1
1250,3,3,3,94,3,0,97,1
1251,1,1,1,96,1,0,97,1
1252,1,1,1,96,1,0,97,1
1253,1,1,1,96,1,0,97,1
1254,56,56,56,41,56,0,97,1
1255,1,1,1,96,1,0,97,1
1256,4,4,4,93,4,0,97,1
1257,3,3,3,94,3,0,97,1
1258,1,1,1,96,1,0,97,1
1259,1,1,1,96,1,0,97,1
1260,4,4,4,93,4,0,97,1
1261,2,2,2,95,2,0,97,1
1262,8,8,8,89,8,0,97,1
1263,1,1,1,96,1,0,97,1
1264,2,2,2,95,2,0,97,1
1265,2,2,2,95,2,0,97,1
1266,2,2,2,95,2,0,97,1
1267,94,94,94,3,94,0,97,1
1268,1,1,1,96,1,0,97,1
1269,1,1,1,96,1,0,97,1
1270,1,1,1,96,1,0,97,1
1271,6,6,6,91,6,0,97,1
1272,1,1,1,96,1,0,97,1
1273,1,1,1,96,1,0,97,1
1274,1,1,1,96,1,0,97,1
1275,2,2,2,95,2,0,97,1
1276,1,1,1,96,1,0,97,1
1277,1,1,1,96,1,0,97,1
1278,1,1,1,96,1,0,97,1
1279,1,1,1,96,1,0,97,1
1280,1,1,1,96,1,0,97,1
1281,1,1,1,96,1,0,97,1
1282,3,3,3,94,3,0,97,1
1283,22,22,22,75,22,0,97,1
1284,1,1,1,96,1,0,97,1
1285,2,2,2,95,2,0,97,1
1286,2,2,2,95,2,0,97,1
1287,1,1,1,96,1,0,97,1
1288,1,1,1,96,1,0,97,1
1289,1,1,1,96,1,0,97,1
1290,1,1,1,96,1,0,97,1
1291,1,1,1,96,1,0,97,1
1292,1,1,1,96,1,0,97,1
1293,1,1,1,96,1,0,97,1
1294,1,1,1,96,1,0,97,1
1295,1,1,1,96,1,0,97,1
1296,1,1,1,96,1,0,97,1
1297,1,1,1,96,1,0,97,1
1298,2,2,2,95,2,0,97,1
1299,1,1,1,96,1,0,97,1
1300,2,2,2,95,2,0,97,1
1301,1,1,1,96,1,0,97,1
1302,8,8,8,89,8,0,97,1
1303,1,1,1,96,1,0,97,1
1304,1,1,1,96,1,0,97,1
1305,2,2,2,95,2,0,97,1
1306,2,2,2,95,2,0,97,1
1307,1,1,1,96,1,0,97,1
1308,2,2,2,95,2,0,97,1
1309,2,2,2,95,2,0,97,1
1310,1,1,1,96,1,0,97,1
1311,1,1,1,96,1,0,97,1
1312,1,1,1,96,1,0,97,1
1313,1,1,1,96,1,0,97,1
1314,2,2,2,95,2,0,97,1
1315,2,2,2,95,2,0,97,1
1316,1,1,1,96,1,0,97,1
1317,1,1,1,96,1,0,97,1
1318,1,1,1,96,1,0,97,1
1319,42,42,41,56,40,1,97,2
1320,97,97,97,0,97,0,97,1
1321,96,96,96,1,96,0,97,1
1322,4,4,4,93,4,0,97,1
1323,97,97,97,0,97,0,97,1
1324,27,27,23,74,19,4,97,2
1325,96,96,96,1,96,0,97,1
1326,97,97,97,0,97,0,97,1
1327,97,97,97,0,97,0,97,1
1328,97,97,97,0,97,0,97,1
1329,93,93,92,5,91,1,97,2
1330,96,96,96,1,96,0,97,1
1331,32,32,32,65,32,0,97,1
1332,97,97,97,0,97,0,97,1
1333,17,17,17,80,17,0,97,1
1334,94,94,94,3,94,0,97,1
1335,20,20,20,77,20,0,97,1
1336,97,97,97,0,97,0,97,1
1337,97,97,97,0,97,0,97,1
1338,1,1,1,96,1,0,97,1
1339,97,97,97,0,97,0,97,1
1340,97,97,97,0,97,0,97,1
1341,97,97,97,0,97,0,97,1
1342,97,97,97,0,97,0,97,1
1343,96,96,96,1,96,0,97,1
1344,95,95,95,2,95,0,97,1
1345,90,90,90,7,90,0,97,1
1346,10,10,10,87,10,0,97,1
1347,96,96,96,1,96,0,97,1
1348,97,97,97,0,97,0,97,1
1349,97,97,97,0,97,0,97,1
1350,97,97,97,0,97,0,97,1
1351,97,97,97,0,97,0,97,1
1352,96,96,96,1,96,0,97,1
1353,97,97,97,0,97,0,97,1
1354,33,33,33,64,33,0,97,1
1355,37,37,37,60,37,0,97,1
1356,49,49,49,48,49,0,97,1
1357,3,3,3,94,3,0,97,1
1358,1,1,1,96,1,0,97,1
1359,30,30,29,68,28,1,97,2
1360,15,15,15,82,15,0,97,1
1361,24,24,24,73,24,0,97,1
1362,7,7,7,90,7,0,97,1
1363,52,52,52,45,52,0,97,1
1364,49,49,49,48,49,0,97,1
1365,3,3,3,94,3,0,97,1
1366,169,169,95,2,22,73,97,3
1367,97,97,97,0,97,0,97,1
1368,97,97,97,0,97,0,97,1
1369,96,96,96,1,96,0,97,1
1370,8,8,8,89,8,0,97,1
1371,97,97,97,0,97,0,97,1
1372,93,93,93,4,93,0,97,1
1373,9,9,9,88,9,0,97,1
1374,7,7,7,90,7,0,97,1
1375,3,3,3,94,3,0,97,1
1376,1,1,1,96,1,0,97,1
1377,1,1,1,96,1,0,97,1
1378,96,96,96,1,96,0,97,1
1379,9,9,9,88,9,0,97,1
1380,3,3,3,94,3,0,97,1
1381,1,1,1,96,1,0,97,1
1382,7,7,7,90,7,0,97,1
1383,7,7,7,90,7,0,97,1
1384,14,14,14,83,14,0,97,1
1385,29,29,29,68,29,0,97,1
1386,18,18,18,79,18,0,97,1
1387,3,3,3,94,3,0,97,1
1388,3,3,3,94,3,0,97,1
1389,92,92,92,5,92,0,97,1
1390,7,7,7,90,7,0,97,1
1391,4,4,4,93,4,0,97,1
1392,7,7,7,90,7,0,97,1
1393,6,6,6,91,6,0,97,1
1394,3,3,3,94,3,0,97,1
1395,1,1,1,96,1,0,97,1
1396,1,1,1,96,1,0,97,1
1397,12,12,12,85,12,0,97,1
1398,91,91,91,6,91,0,97,1
1399,20,20,20,77,20,0,97,1
1400,11,11,11,86,11,0,97,1
1401,4,4,4,93,4,0,97,1
1402,34,34,32,65,30,2,97,2
1403,18,18,18,79,18,0,97,1
1404,8,8,7,90,6,1,97,2
1405,20,20,20,77,20,0,97,1
1406,4,4,4,93,4,0,97,1
1407,1,1,1,96,1,0,97,1
1408,8,8,8,89,8,0,97,1
1409,3,3,3,94,3,0,97,1
1410,7,7,7,90,7,0,97,1
1411,1,1,1,96,1,0,97,1
1412,1,1,1,96,1,0,97,1
1413,6,6,6,91,6,0,97,1
1414,7,7,7,90,7,0,97,1
1415,60,60,60,37,60,0,97,1
1416,1,1,1,96,1,0,97,1
1417,9,9,9,88,9,0,97,1
1418,1,1,1,96,1,0,97,1
1419,1,1,1,96,1,0,97,1
1420,1,1,1,96,1,0,97,1
1421,7,7,7,90,7,0,97,1
1422,5,5,5,92,5,0,97,1
1423,2,2,2,95,2,0,97,1
1424,28,28,23,74,18,5,97,2
1425,3,3,3,94,3,0,97,1
1426,2,2,2,95,2,0,97,1
1427,1,1,1,96,1,0,97,1
1428,5,5,5,92,5,0,97,1
1429,1,1,1,96,1,0,97,1
1430,75,75,75,22,75,0,97,1
1431,1,1,1,96,1,0,97,1
1432,3,3,3,94,3,0,97,1
1433,1,1,1,96,1,0,97,1
1434,4,4,4,93,4,0,97,1
1435,3,3,3,94,3,0,97,1
1436,10,10,9,88,8,1,97,2
1437,3,3,3,94,3,0,97,1
1438,3,3,3,94,3,0,97,1
1439,1,1,1,96,1,0,97,1
1440,42,42,42,55,42,0,97,1
1441,1,1,1,96,1,0,97,1
1442,1,1,1,96,1,0,97,1
1443,1,1,1,96,1,0,97,1
1444,1,1,1,96,1,0,97,1
1445,3,3,3,94,3,0,97,1
1446,1,1,1,96,1,0,97,1
1447,58,58,58,39,58,0,97,1
1448,1,1,1,96,1,0,97,1
1449,1,1,1,96,1,0,97,1
1450,11,11,11,86,11,0,97,1
1451,1,1,1,96,1,0,97,1
1452,1,1,1,96,1,0,97,1
1453,5,5,5,92,5,0,97,1
1454,1,1,1,96,1,0,97,1
1455,7,7,7,90,7,0,97,1
1456,2,2,2,95,2,0,97,1
1457,1,1,1,96,1,0,97,1
1458,1,1,1,96,1,0,97,1
1459,2,2,2,95,2,0,97,1
1460,2,2,2,95,2,0,97,1
1461,1,1,1,96,1,0,97,1
1462,1,1,1,96,1,0,97,1
1463,1,1,1,96,1,0,97,1
1464,1,1,1,96,1,0,97,1
1465,2,2,2,95,2,0,97,1
1466,1,1,1,96,1,0,97,1
1467,1,1,1,96,1,0,97,1
1468,2,2,2,95,2,0,97,1
1469,1,1,1,96,1,0,97,1
1470,1,1,1,96,1,0,97,1
1471,7,7,7,90,7,0,97,1
1472,1,1,1,96,1,0,97,1
1473,2,2,2,95,2,0,97,1
1474,2,2,2,95,2,0,97,1
1475,97,97,97,0,97,0,97,1
1476,2,2,2,95,2,0,97,1
1477,2,2,2,95,2,0,97,1
1478,22,22,22,75,22,0,97,1
1479,2,2,2,95,2,0,97,1
1480,7,7,7,90,7,0,97,1
1481,2,2,2,95,2,0,97,1
1482,2,2,2,95,2,0,97,1
1483,2,2,2,95,2,0,97,1
1484,1,1,1,96,1,0,97,1
1485,2,2,2,95,2,0,97,1
1486,2,2,2,95,2,0,97,1
1487,1,1,1,96,1,0,97,1
1488,2,2,2,95,2,0,97,1
1489,93,93,93,4,93,0,97,1
1490,97,97,97,0,97,0,97,1
1491,97,97,97,0,97,0,97,1
1492,75,75,70,27,65,5,97,2
1493,84,84,84,13,84,0,97,1
1494,5,5,5,92,5,0,97,1
1495,5,5,5,92,5,0,97,1
1496,97,97,97,0,97,0,97,1
1497,97,97,97,0,97,0,97,1
