block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
122,96,0,0,0,0.9961240310077519,True
121,96,0,0,0,0.9961240310077519,True
120,96,0,0,0,0.9961240310077519,True
119,96,0,0,0,1,True
118,96,0,0,0,1,True
117,96,0,0,0,0.9961240310077519,True
116,96,0,0,0,0.9961240310077519,True
115,96,0,0,0,0.9961240310077519,True
114,96,0,0,0,1,True
113,96,0,0,0,1,True
112,96,0,0,0,0.9961240310077519,True
111,97,0,0,0,1,True
110,97,0,0,0,1,True
109,97,0,0,0,0.9961240310077519,True
106,97,0,0,0,1,True
105,97,0,0,0,1,True
104,97,0,0,0,1,True
103,97,0,0,0,1,True
102,97,0,0,0,1,True
101,97,0,0,0,1,True
100,98,0,0,0,0.07364341085271318,True
99,97,0,0,0,0.9961240310077519,True
97,97,0,0,0,0.9961240310077519,True
96,97,0,0,0,0.9961240310077519,True
95,97,0,0,0,1,True
94,97,0,0,0,1,True
93,99,0,0,0,0.9728682170542635,True
92,97,0,0,0,1,True
91,97,0,0,0,1,True
90,97,0,0,0,1,True
89,97,0,0,0,1,True
88,97,0,0,0,1,True
87,97,0,0,0,1,True
86,97,0,0,0,1,True
85,97,0,0,0,1,True
84,97,0,0,0,1,True
83,97,0,0,0,1,True
82,97,0,0,0,1,True
81,97,0,0,0,1,True
80,97,0,0,0,1,True
79,97,0,0,0,1,True
78,97,0,0,0,1,True
77,97,0,0,0,1,True
76,97,0,0,0,1,True
75,97,0,0,0,1,True
74,97,0,0,0,1,True
73,97,0,0,0,1,True
72,97,0,0,0,1,True
71,97,0,0,0,1,True
70,97,0,0,0,1,True
69,97,0,0,0,1,True
68,97,0,0,0,1,True
67,97,0,0,0,1,True
66,97,0,0,0,1,True
65,97,0,0,0,1,True
64,97,0,0,0,1,True
63,97,0,0,0,1,True
62,97,0,0,0,1,True
60,97,0,0,0,1,True
59,97,0,0,0,1,True
58,97,0,0,0,1,True
57,97,0,0,0,1,True
56,97,0,0,0,1,True
55,97,0,0,0,1,True
54,97,0,0,0,1,True
53,97,0,0,0,1,True
52,97,0,0,0,1,True
51,97,0,0,0,1,True
50,97,0,0,0,1,True
49,100,0,0,0,1,True
48,100,0,0,0,1,True
47,100,0,0,0,1,True
46,100,0,0,0,1,True
45,100,0,0,0,1,True
44,100,0,0,0,1,True
43,100,0,0,0,1,True
41,100,0,0,0,1,True
40,100,0,0,0,1,True
39,100,0,0,0,1,True
38,100,0,0,0,1,True
37,100,0,0,0,1,True
36,100,0,0,0,1,True
35,100,0,0,0,0.9961240310077519,True
34,100,0,0,0,1,True
33,100,0,0,0,1,True
31,100,0,0,0,1.0116279069767442,True
30,100,0,0,0,1,True
28,100,0,0,0,1,True
27,100,0,0,0,1,True
26,100,0,0,0,1,True
25,100,0,0,0,1,True
24,100,0,0,0,1,True
22,100,0,0,0,1,True
20,100,0,0,0,1,True
19,100,0,0,0,1.003875968992248,True
18,100,0,0,0,1.003875968992248,True
17,100,0,0,0,1.003875968992248,True
16,100,0,0,0,1.0077519379844961,True
15,100,0,0,0,1.003875968992248,True
14,100,0,0,0,1.003875968992248,True
13,100,0,0,0,1.003875968992248,True
12,100,0,0,0,1.0077519379844961,True
11,100,0,0,0,1,True
10,100,0,0,0,1,True
9,100,0,0,0,1,True
8,100,0,0,0,1,True
7,100,0,0,0,1,True
6,100,0,0,0,1,True
